objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-775350060	-1763831653	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1057285909	-1763831653	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-839730076	-1763831653	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-1762309558	0	1398030671	object/static/structure/general/shared_droid_21bmedical_powerdown.iff	0	1206.57	6	51.0742	0.989506	0	0.144492	0	64	0
-1753446084	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	522.936	6.20457	116.719	0.96639	0	-0.257081	0	200	0
-1748427572	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	626.793	13.3838	313.244	1	0	0	0	200	0
-1741521396	0	1413566031	object/tangible/quest/shared_naboo_theed_skaak_antenna.iff	0	1368.5	-196.662	798.083	0.980067	0	0.198669	0	50	0
-1739681081	0	1413566031	object/tangible/terminal/shared_terminal_bazaar.iff	0	1067.03	6	202.886	-0.366273	0	0.930508	0	50	0
-1739013128	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	302.074	6	250.176	0.956802	0	-0.29074	0	200	0
-1738581456	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	442.583	6.94869	162.38	0.922997	0	0.384807	0	50	0
-1736047103	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	305.917	6	188.236	1	0	0	0	200	0
-1732740580	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_32x16_style_02.iff	0	151.07	6	152.138	0.707109	0	0.707105	0	512	0
-1720828681	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_metal_1.iff	0	149.598	7.16	223.863	1	0	0	0	32	0
-1720627622	0	1398030671	object/static/structure/tatooine/shared_palette_tatooine_food_crates_01.iff	0	1205.81	-196.683	609.35	0.872666	-0.000518132	-0.488189	0.0111679	32	0
-1720325307	0	1112885583	object/building/naboo/shared_guild_commerce_naboo_style_01.iff	0	774.452	6	26.2397	1	0	0	0	512	1307006452
-1819263809	-1720325307	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-1344509769	-1720325307	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-510004175	-1720325307	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-1800559733	-1720325307	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-989176014	-1720325307	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-99858528	-1720325307	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-475396024	-1720325307	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1008557808	-1720325307	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-175033873	-1720325307	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-1718904263	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_2.iff	0	894.938	6	519.226	-0.115538	0	0.993303	0	512	0
-1715515024	0	1398030671	object/static/structure/naboo/shared_nboo_imprv_short_curved_wall_large_s01.iff	0	703.763	6	39.0151	-0.707106	0	0.707107	0	200	0
-1710261754	0	1398030671	object/static/naboo/shared_waterfall_200m.iff	0	286.974	8.01628	326.015	0.939373	0	-0.342898	0	256	0
-1708840355	0	1413566031	object/tangible/crafting/station/shared_public_clothing_station.iff	0	1082.05	6	33.8496	0.423857	0	0.905729	0	50	0
-1699969944	0	1413566031	object/tangible/quest/shared_naboo_theed_stash_peddler_goods.iff	0	239.653	6	207.739	0.9998	0	0.0199987	0	50	0
-1697570728	0	1398030671	object/static/structure/naboo/shared_seawall_stair_naboo_theed_style_1.iff	0	495.7	0.0689778	166.099	0.813879	0	0.581035	0	200	0
-1696347721	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_trophy_bantha_kash.iff	0	981.439	9.55124	37.7163	0.416147	0	0.909297	0	50	0
-1695159913	0	1398030671	object/soundobject/shared_soundobject_city_crowd_small.iff	0	1022.42	6	73.5098	1	0	0	0	128	0
-1692650479	0	1398030671	object/static/structure/naboo/shared_nboo_imprv_metal_fence_wall_lg_s02.iff	0	1132.33	6	21.7905	0.907838	0	-0.419322	0	200	0
-1690871624	0	1398030671	object/static/particle/shared_particle_seagulls_flock.iff	0	440.181	6	396.616	1	0	0	0	64	0
-1689738250	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	780.713	6.97107	592.593	1	0	0	0	200	0
-1688464831	0	1398030671	object/static/structure/general/shared_debris_deathstar_small_tube.iff	0	256.635	6	120.484	-0.204347	0	0.978899	0	200	0
-1687413602	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	1307.21	6.4111	63.436	-0.33603	0	0.941851	0	50	0
-1686567262	0	1413566031	object/tangible/quest/shared_naboo_theed_foul_earthen_mound.iff	0	1468.64	-196.594	501.037	0.194548	0	0.980893	0	50	0
-1679974537	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	672.993	6	312.229	1	0	0	0	200	0
-1676495907	0	1398030671	object/static/item/shared_item_ryyk_blade.iff	0	763.044	8.01682	233.71	0.222967	0.671034	0.222967	-0.671034	32	0
-1675863660	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	845.447	0.114788	47.3813	0.822502	0	0.568762	0	200	0
-1674570404	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	828.019	0.126775	130.998	0.519099	0	0.854714	0	200	0
-1672136704	0	1398030671	object/static/structure/tatooine/shared_palette_tatooine_food_crates_01.iff	0	1195.22	-196.633	609.446	-0.155167	0	0.987888	0	32	0
-1669810879	0	1398030671	object/static/item/shared_item_glass_empty.iff	0	673.986	53.808	710.183	0.434965	0	0.900447	0	32	0
-1668758964	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_64x32_style_01.iff	0	378.662	6	11.6753	1	0	0	0	512	0
-1664949784	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_1.iff	0	498.264	0.0689778	158.593	0.813879	0	0.581035	0	200	0
-1658726050	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_64x32_s02.iff	0	543.979	5.94944	18.3145	0.734818	0	-0.678264	0	512	0
-1658075832	0	1398030671	object/static/structure/naboo/shared_bridge_naboo_theed_style_1.iff	0	848.211	0.258409	100.66	0.961056	0	-0.276355	0	200	0
-1655834901	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	888.19	0.189807	179.995	0.857709	0	-0.514136	0	200	0
-1655606659	0	1398030671	object/static/structure/naboo/shared_nboo_imprv_pillar_pillar_s01.iff	0	1461.91	7.75262	122.435	2.78e-008	-0.419323	3.89e-008	0.907837	200	0
-1653316022	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_2.iff	0	878.7	0.0988835	230.993	0.52762	0	0.849481	0	200	0
-1647569027	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	777.811	6	161.644	1	0	0	0	200	0
-1642387124	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	895.683	6	273.562	0.703845	0	0.710354	0	200	0
-1639862559	0	1398030671	object/static/item/shared_item_tank_gas.iff	0	257.134	6	119.416	0.833712	0	-0.552199	0	32	0
-1639094105	0	1398030671	object/static/structure/naboo/shared_nboo_imprv_flagpole_s01.iff	0	750.056	18.7389	81.4316	1	0	0	0	200	0
-1636372585	0	1398030671	object/static/structure/naboo/shared_seawall_rocks_naboo_theed_style_1.iff	0	921.807	-0.574342	325.269	-0.587332	-0.00809311	0.809285	0.00587351	200	0
-1634909457	0	1413566031	object/tangible/crafting/station/shared_public_clothing_station.iff	0	452.403	6	113.2	-0.707107	0	0.707107	0	50	0
-1625651051	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	792.732	6	314.42	0.707107	0	0.707107	0	50	0
-1622886861	0	1413566031	object/tangible/terminal/shared_terminal_mission_entertainer.iff	0	1272.9	6.41722	92.4204	-0.33603	0	0.941851	0	50	0
-1621756186	0	1398030671	object/static/particle/shared_particle_test_5.iff	0	975.721	-438	639.413	1	0	0	0	64	0
-1619029858	0	1413566031	object/tangible/quest/shared_naboo_theed_xharnoh_plant.iff	0	1021.26	-208.629	938.536	0.938211	-0.0113234	-0.307106	0.159116	50	0
-1618740213	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	562.399	6.31623	47.4336	0.996802	0	-0.0799147	0	200	0
-1617855107	0	1398030671	object/static/item/shared_item_katana.iff	0	580.691	8.14117	210.589	3.2e-008	1	0	0	32	0
-1615110385	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_1.iff	0	493.101	0.0689778	173.662	0.813879	0	0.581035	0	200	0
-1614548558	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	690.022	52.8637	710.258	0.775426	0	-0.631439	0	50	0
-1613498237	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	363.873	6	201.169	0.99995	0	-0.00999986	0	200	0
-1611622620	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_trophy_katarn.iff	0	991.641	7.06077	28.7524	0.934691	0	-0.355461	0	50	0
-1611028384	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	409.902	6.53759	103.536	1	0	0	0	200	0
-1608204871	0	1398030671	object/static/naboo/shared_waterfall_200m.iff	0	1504.57	8.03524	132.687	0.967663	0	0.252245	0	256	0
-1590760555	0	1398030671	object/static/item/shared_item_bottle_tall.iff	0	1032.37	4.72439	501.235	1	0	0	0	32	0
-1588392174	0	1398030671	object/static/item/shared_item_bottle_tall.iff	0	1032.77	4.74184	501.054	1	0	0	0	32	0
-1587493582	0	1413566031	object/tangible/crafting/station/shared_public_food_station.iff	0	1105.63	6	13.1689	0.938444	0	0.345432	0	50	0
-1586528281	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_4.iff	0	589.861	6	204.22	-0.707107	0	0.707107	0	512	0
-1584938993	0	1398030671	object/static/structure/naboo/shared_gungan_pillar_ruined_s01.iff	0	66.9551	-210.515	1846.16	0.983844	0	0	0.17903	200	0
-1583250337	0	1398030671	object/static/item/shared_item_tank_bubble.iff	0	765.685	6.4111	233.901	-0.204346	0	0.978899	0	32	0
-1581859982	0	1398030671	object/static/installation/shared_mockup_power_generator_photo_bio_style_1.iff	0	507.294	6	12.4761	0.707109	0	0.707105	0	64	0
-1580582540	0	1398030671	object/static/naboo/shared_waterfall_200m.iff	0	934.809	8.4422	546.161	0.99639	0	0.0848976	0	256	0
-1579547400	0	1398030671	object/static/structure/naboo/shared_poi_nboo_tent_small.iff	0	605.816	6	269.762	1	0	0	0	64	0
-1579259787	0	1413566031	object/tangible/quest/shared_naboo_theed_xharnoh_plant.iff	0	225.246	-207.377	583.698	0.973793	-0.0699817	0.174607	0.127839	50	0
-1578657808	0	1398030671	object/static/item/shared_item_fruit_melon.iff	0	579.703	7.26491	209.191	1	0	0	0	32	0
-1577970088	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	771.68	17.1868	213.597	1	0	0	0	200	0
-1577964417	0	1398030671	object/static/structure/general/shared_debris_deathstar_small_tube.iff	0	924.673	6	121.268	0.153593	0	0.988134	0	200	0
-1577398973	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_2.iff	0	260.825	6	107.504	0.876821	0	0.480817	0	512	0
-1577080823	0	1413566031	object/tangible/crafting/station/shared_public_structure_station.iff	0	487.3	6	98.0503	-0.707107	0	0.707107	0	50	0
-1574522746	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	688.748	52.799	711.997	-0.0357891	0	0.999359	0	50	0
-1574153149	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	868.282	0.32006	387.504	0.807793	0	0.589466	0	200	0
-1572514480	0	1112885583	object/building/naboo/shared_salon_naboo.iff	0	1019.86	6.22857	160.629	0.937508	0	0.347963	0	512	-1344836679
-1480222829	-1572514480	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-1567775110	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	872.559	0.176887	103.735	-0.435683	0	0.9001	0	200	0
-1562620307	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_cap_s01.iff	0	1374.48	5.91662	0.255371	0.938443	0	0.345433	0	200	0
-1561208820	0	1413566031	object/tangible/collection/shared_rebel_marine_helmet.iff	0	65.6143	-211.013	1847.67	0.919842	-0.0966793	0.0397405	-0.378106	50	0
-1556862676	0	1112885583	object/building/naboo/shared_association_hall_civilian_naboo.iff	0	351.562	6	324.11	0.422132	0	0.906534	0	512	1778397272
-1621582391	-1556862676	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-1668142224	-1556862676	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-1847828235	-1556862676	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-565923755	-1556862676	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-1927376940	-1556862676	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-694282569	-1556862676	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-556911782	-1556862676	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-231542615	-1556862676	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-976317925	-1556862676	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-1960783934	-1556862676	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-879410635	-1556862676	1396919380	object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
-1241413427	-1556862676	1396919380	object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
-2079230854	-1556862676	1396919380	object/cell/shared_cell.iff	13	0	0	0	1	0	0	0	0	0
-2083494600	-1556862676	1396919380	object/cell/shared_cell.iff	14	0	0	0	1	0	0	0	0	0
-1946274642	-1556862676	1396919380	object/cell/shared_cell.iff	15	0	0	0	1	0	0	0	0	0
-1677962170	-1556862676	1396919380	object/cell/shared_cell.iff	16	0	0	0	1	0	0	0	0	0
-1647848179	-1556862676	1396919380	object/cell/shared_cell.iff	17	0	0	0	1	0	0	0	0	0
-1554956632	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_1.iff	0	385.223	6	209.674	0.678265	0	0.734818	0	32	0
-1553317382	0	1398030671	object/static/item/shared_item_carbine_imperial_e11.iff	0	1207.94	6.79057	133.576	-0.40554	0.579256	0.579256	-0.40554	32	0
-1550539875	0	1398030671	object/static/structure/general/shared_planter_generic_style_3.iff	0	711.991	6	144.054	1	0	0	0	64	0
-1549458274	0	1398030671	object/static/structure/naboo/shared_seawall_rocks_naboo_theed_style_1.iff	0	913.916	-1.06361	348.424	-0.587332	-0.00809311	0.809285	0.00587351	200	0
-1549312499	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	466.714	6.52328	46.7261	1	0	0	0	200	0
-1549188138	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_32x16_style_01.iff	0	262.97	6	281.574	3.2e-008	0	1	0	512	0
-1548067283	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_64x32_style_01.iff	0	201.936	6.0023	254.209	0.223882	0	0.974616	0	512	0
-1544736754	0	1398030671	object/static/item/shared_eqp_camping_cot_s3.iff	0	39.0425	6	191.541	-3.2e-008	0	1	0	32	0
-1542416658	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_cap_s01.iff	0	1361.48	5.9005	11.3516	0.938443	0	0.345433	0	200	0
-1535477878	0	1413566031	object/tangible/terminal/shared_terminal_mission_artisan.iff	0	1309.96	6.39237	61.166	-0.345432	0	0.938444	0	50	0
-1534915590	0	1398030671	object/static/item/shared_item_comp_blaster_cannon.iff	0	919.486	6	123.955	0.534744	0	0.845014	0	32	0
-1526027737	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	682.355	6	143.218	1	0	0	0	200	0
-1517196923	0	1112885583	object/building/naboo/shared_parking_garage_naboo_style_1.iff	0	487.906	6	15.7432	0.707111	0	-0.707102	0	512	0
-1510308438	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	622.978	6	312.109	1	0	0	0	200	0
-1504572682	0	1413566031	object/tangible/terminal/shared_terminal_mission_scout.iff	0	790.492	6	319.313	0.707109	0	0.707104	0	50	0
-1503244830	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	923.648	6	245.642	0.976976	0	0.213348	0	200	0
-1497833036	0	1413566031	object/tangible/terminal/shared_terminal_mission_artisan.iff	0	677	6	101	1	0	0	0	50	0
-1493819266	0	1398030671	object/static/structure/general/shared_skeleton_human_headandbody.iff	0	180.898	6	60.3794	0.629412	0	0.777072	0	64	0
-1492091250	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_4.iff	0	718.436	6	291.198	0.701969	0	0.712209	0	512	0
-1485503884	0	1398030671	object/static/item/shared_item_datapad_s1.iff	0	714.908	6.91706	77.7505	1	0	0	0	32	0
-1478078002	0	1398030671	object/static/structure/naboo/shared_gate_narrow_s01.iff	0	1015.16	6	35.7144	0.0299944	0	0.99955	0	200	0
-1474022434	0	1112885583	object/building/naboo/shared_guild_theater_naboo_s01.iff	0	351.566	6	85.1631	1	0	0	0	512	1181975146
-2024722154	-1474022434	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-2039803806	-1474022434	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-892971810	-1474022434	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-1123588106	-1474022434	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-1067620685	-1474022434	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-173114828	-1474022434	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-316281626	-1474022434	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1006898946	-1474022434	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-1809399437	-1474022434	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-2025335695	-1474022434	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-1472778930	0	1413566031	object/tangible/crafting/station/shared_public_food_station.iff	0	421.546	6	113.5	0	0	1	0	50	0
-1471718036	0	1398030671	object/static/particle/shared_particle_seagulls_flock.iff	0	859.633	6	398.763	1	0	0	0	64	0
-1470053377	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	857.501	0.126705	187.728	0.519099	0	0.854714	0	200	0
-1469853485	0	1398030671	object/static/structure/general/shared_palette_supply_01.iff	0	1121.75	6	103.309	0.938444	0	0.345432	0	32	0
-1468498298	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	145.861	24.9149	221.999	1	0	0	0	200	0
-1468084576	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	886.238	6	311.021	0.987591	0	-0.157046	0	200	0
-1451091776	0	1398030671	object/static/structure/naboo/shared_seawall_intersect_naboo_theed_style_1.iff	0	856.927	0.114788	16.2378	0.822502	0	0.568762	0	200	0
-1442546473	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_4.iff	0	497.548	6	97.4219	1	0	0	0	512	0
-1437893857	0	1398030671	object/static/structure/naboo/shared_seawall_intersect_naboo_theed_style_2.iff	0	889.013	0.347851	179.668	0.860269	0	-0.509841	0	200	0
-1436393972	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	81.1533	-196.099	640.174	1	0	0	0	128	0
-1436344723	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_10.iff	0	766.313	6	162.031	0.703272	0	0.710921	0	512	0
-1434120796	0	1413566031	object/tangible/crafting/station/shared_public_clothing_station.iff	0	1186.59	6	26.3096	-0.345888	0	0.938276	0	50	0
-1431176436	0	1398030671	object/static/item/shared_item_pistol_imperial_scout.iff	0	1207.49	6.78	133.483	0.259416	-0.655109	0.661589	-0.256585	32	0
-1421450418	0	1398030671	object/static/structure/naboo/shared_seawall_intersect_naboo_theed_style_2.iff	0	497.822	0.221359	157.957	0.852523	0	0.522689	0	200	0
-1418836860	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	881.031	5.62053	486.017	0.988771	0	-0.149438	0	200	0
-1416962376	0	1112885583	object/building/naboo/shared_bank_naboo.iff	0	438.301	6	75.1563	-0.707107	0	0.707107	0	512	0
-1411153834	0	1398030671	object/static/naboo/shared_waterfall_200m.iff	0	360.841	7.65096	406.014	0.906836	0.00668653	-0.421423	-0.00240596	256	0
-1397992883	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	446.682	6.88105	167.528	1	0	0	0	200	0
-1396597902	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_4.iff	0	780.874	6	272.821	0.695447	0	0.718578	0	512	0
-1393403079	0	1112885583	object/building/naboo/shared_hospital_naboo.iff	0	1126.24	6	66.4424	0.938444	0	0.345432	0	512	-647578944
-1433462800	-1393403079	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-771477709	-1393403079	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-1827162666	-1393403079	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-306060656	-1393403079	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-1629617487	-1393403079	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-513547131	-1393403079	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-743640989	-1393403079	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1985907335	-1393403079	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-1824442702	-1393403079	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-22342439	-1393403079	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-569407686	-1393403079	1396919380	object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
-1706809702	-1393403079	1396919380	object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
-1957729504	-1393403079	1396919380	object/cell/shared_cell.iff	13	0	0	0	1	0	0	0	0	0
-1105381234	-1393403079	1396919380	object/cell/shared_cell.iff	14	0	0	0	1	0	0	0	0	0
-1387964570	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_trophy_mouf.iff	0	985.732	9.58239	42.8315	0.420688	0	0.907205	0	50	0
-1386635408	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	938.374	6	88.1597	0.902611	0	-0.430458	0	200	0
-1384545622	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	564.226	0.13216	48.0942	0.872744	0	0.488178	0	200	0
-1379094172	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_sordaan_hunting_trophy.iff	0	990.682	9.73139	34.3789	0.731689	0	0.681639	0	50	0
-1376429003	0	1413566031	object/tangible/quest/shared_naboo_theed_stash_peddler_goods.iff	0	504.186	6	22.604	0.707135	0	-0.707078	0	50	0
-1376295038	0	1398030671	object/static/item/shared_item_container_inorganic_minerals.iff	0	38.2886	6	186.583	1	0	0	0	32	0
-1370102196	0	1398030671	object/static/item/shared_item_ryyk_blade.iff	0	763.601	7.98108	233.718	0.27262	0.65244	-0.27262	0.65244	32	0
-1364400490	0	1398030671	object/static/item/shared_item_document.iff	0	712.232	6.63246	75.5542	0.581683	0	0.813416	0	32	0
-1364012511	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	514.817	0.13216	130.305	0.867819	0	0.49688	0	200	0
-1354598355	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_table_small_style_01.iff	0	712.436	6	75.7988	1	0	0	0	50	0
-1353930262	0	1413566031	object/tangible/terminal/shared_terminal_mission_scout.iff	0	1308.44	6.39237	62.1558	-0.345432	0	0.938444	0	50	0
-1352526075	0	1398030671	object/static/structure/naboo/shared_seawall_straight_naboo_theed_style_4.iff	0	547.48	0.13216	75.3477	0.867819	0	0.49688	0	200	0
-1347478943	0	1413566031	object/tangible/quest/shared_naboo_theed_xharnoh_plant.iff	0	1837.84	-208.97	499.248	0.98782	-0.0326463	0.00502523	-0.152055	50	0
-1346650563	0	1112885583	object/building/corellia/shared_filler_slum_16x16_s01.iff	0	80.9468	-196.418	662.511	-0.707099	-0.00353555	0.707097	0.00353556	512	0
-1345569223	0	1398030671	object/static/structure/general/shared_planter_generic_style_2.iff	0	1045.58	6.40522	62.1924	0.149044	0	0.98883	0	64	0
-1333645070	0	1398030671	object/static/item/shared_item_tool_turbine_generator.iff	0	922.686	6	124.421	0.780707	0	0.624897	0	32	0
-1332609284	0	1398030671	object/static/structure/naboo/shared_seawall_rocks_naboo_theed_style_1.iff	0	929.3	0.419722	302.108	-0.587361	0	0.809325	0	200	0
-1331168788	0	1398030671	object/static/structure/general/shared_planter_generic_style_2.iff	0	712.344	6	125.153	1	0	0	0	64	0
-1325981554	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	674.451	52.8987	708.869	0.999958	0	-0.00920326	0	50	0
-1325129184	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	72.9878	-196.11	640.177	0.707135	0	0.707078	0	128	0
-1321202141	0	1112885583	object/building/naboo/shared_hotel_naboo_theed.iff	0	435.511	6	135.961	1	0	0	0	512	-418195845
-1327962478	-1321202141	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-867823003	-1321202141	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-8329267	-1321202141	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-1142354174	-1321202141	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-1607575945	-1142354174	1413566031	object/tangible/gambling/slot/shared_standard.iff	4	0.245938	1.22471	-21.8119	0.999919	0	0.0126977	0	50	0
-1011219243	-1142354174	1413566031	object/tangible/gambling/slot/shared_standard.iff	4	4.31632	1.22561	-21.9765	0.999919	0	0.0126977	0	50	0
-959440082	-1142354174	1413566031	object/tangible/gambling/wheel/shared_roulette.iff	4	9.58198	1.03587	-16.2391	0.999919	0	0.0126977	0	50	0
-298973321	-1142354174	1413566031	object/tangible/gambling/slot/shared_standard.iff	4	8.35303	1.22561	-22.2015	0.999919	0	0.0126977	0	50	0
-62108707	-1142354174	1413566031	object/tangible/gambling/wheel/shared_roulette.iff	4	-1.03763	1.0349	-16.2072	0.999919	0	0.0126977	0	50	0
-123628776	-1321202141	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
