objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-1424652355	-1239926135	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1927988745	-1239926135	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-1948313463	-1239926135	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-1229204555	0	1398030671	object/static/item/shared_item_medic_bag.iff	0	1489.25	6	2036.36	0.462485	0	0.886627	0	32	0
-1227429020	0	1398030671	object/static/flora/shared_flora_flower_all_bauhin.iff	0	1474.91	2.61472	170.582	1	0	0	0	64	0
-1210803594	0	1398030671	object/static/structure/military/shared_military_column_med_imperial_style_01.iff	0	1977.94	44.7927	1860.57	1	0	0	0	128	0
-1210642634	0	1398030671	object/static/structure/corellia/shared_corl_power_connector.iff	0	1609.51	9.29936	1586.35	0.707126	0	0.707087	0	128	0
-1182814570	0	1398030671	object/static/item/shared_item_container_organic_food.iff	0	1127.96	6	1958.46	0.958244	0	-0.285952	0	32	0
-1176441139	0	1413566031	object/tangible/quest/shared_rotting_sapflower.iff	0	950.221	2.73319	919.421	0.53933	0.050458	0.839957	0.0323987	50	0
-1173792438	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1218.14	6	1973.07	0.904751	0	-0.42594	0	200	0
-1168386731	0	1413566031	object/tangible/quest/shared_naboo_theed_foul_earthen_mound.iff	0	1482.94	38.9142	1453.8	0.997828	0.057186	-0.005538	-0.032219	50	0
-1162666204	0	1413566031	object/tangible/camp/shared_camp_tent_s2.iff	0	1388.89	6	1540.18	-0.388685	0	0.921371	0	50	0
-1162106795	0	1398030671	object/static/structure/naboo/shared_bridge_stairs_s02.iff	0	1442.85	5.8778	1989.94	-0.348337	0	0.937369	0	200	0
-1160876236	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	976.179	6	1714.8	0.924909	0	-0.380188	0	200	0
-1154787398	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_s03.iff	0	639.295	-1.08883	1920.87	0.727999	0	-0.685578	0	200	0
-1142354174	0	1413566031	object/tangible/speaker/shared_speaker.iff	0	1321	6	2042.58	0.908965	0	-0.416872	0	50	0
-1139225404	0	1413566031	object/tangible/container/jar/shared_jar_spice_s01.iff	0	1381.95	6.08687	1531.17	1	0	0	0	50	0
-1125368121	0	1398030671	object/static/structure/general/shared_web_07.iff	0	1209.96	6	1641.32	-0.437733	0	0.899105	0	200	0
-1110204085	0	1398030671	object/static/item/shared_item_medic_bacta_tank_advanced.iff	0	1449.02	6	1952.19	0.434483	0	0.90068	0	32	0
-1105137365	0	1398030671	object/static/particle/shared_pt_sparks_small.iff	0	1449.56	6.69	1877.32	1	0	0	0	64	0
-1087666448	0	1398030671	object/static/structure/naboo/shared_gungan_pillar_ruined_s01.iff	0	52.7754	8.45002	1794.9	-0.0585902	-0.188528	0.980284	-0.00825665	200	0
-1080180742	0	1398030671	object/static/structure/naboo/shared_gungan_pillar_ruined_s01.iff	0	225.866	6.94378	1895.43	-3.2e-008	0	1	0	200	0
-1075547415	0	1398030671	object/static/structure/naboo/shared_poi_nboo_tent_small.iff	0	1441.34	6	1966.87	0.956014	0	0.293321	0	64	0
-1075392679	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	1419.98	5.92471	2009.5	-0.345433	0	0.938444	0	200	0
-1070754408	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1248.94	2.88703	1288.94	1	0	0	0	50	0
-1064571367	0	1413566031	object/tangible/camp/shared_campfire_logs_smoldering.iff	0	1383.82	6	1536.74	1	0	0	0	50	0
-1062241431	0	1398030671	object/static/structure/naboo/shared_nboo_imprv_lattice_wall_long_s01.iff	0	1132.05	6	1945.1	-0.34402	0	0.938963	0	200	0
-1053284267	0	1398030671	object/static/structure/naboo/shared_gungan_pillar_damaged_s01.iff	0	48.9941	8.74747	1789.44	0.71249	-0.160625	-0.674607	0.107065	200	0
-1036599218	0	1398030671	object/static/structure/general/shared_web_07.iff	0	1103.92	6	1662.67	0.853701	0	0.520764	0	200	0
-1021345113	0	1398030671	object/static/structure/naboo/shared_gungan_statue_s01.iff	0	227.38	7.04679	1894.8	-3.2e-008	0	1	0	200	0
-1019260986	0	1398030671	object/static/particle/shared_pt_sparks_small.iff	0	1507.25	6.69	2017.9	1	0	0	0	64	0
-1011219243	0	1413566031	object/tangible/instrument/shared_nalargon.iff	0	1323.97	6	2035.64	0.821595	0	-0.570071	0	50	0
-1007980218	0	1413566031	object/tangible/quest/shared_rotting_sapflower.iff	0	1250.33	2.66878	1240.5	0.989506	-0.144492	0	0	50	0
-1006795760	0	1398030671	object/static/structure/naboo/shared_gungan_statue_s01.iff	0	169.878	9.52187	1828.79	0.707107	0	0.707107	0	200	0
-1001007853	0	1112885583	object/building/naboo/shared_ply_nboo_house_s_s02_fp1.iff	0	895.206	6	1614.8	0.365531	0	0.930799	0	512	-511021838
-422462128	-1001007853	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-1483739161	-1001007853	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-544128320	-1483739161	1413566031	object/tangible/meatlump/reward/shared_mtp_meatlump_graffiti_02.iff	2	-0.397964	0.7	4.5214	0.000796446	0	1	0	50	0
-1190056079	-1001007853	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-1439472118	-1190056079	1413566031	object/tangible/meatlump/event/shared_meatlump_food_palette_01_02.iff	3	5.88742	0.7	-6.01942	1	0	0	0	50	0
-763280140	-1190056079	1413566031	object/tangible/furniture/all/shared_frn_all_light_lamp_free_s04.iff	3	6.83695	0.7	-1.88538	0.891568	0	0.452886	0	50	0
-483024267	-1190056079	1413566031	object/tangible/meatlump/reward/shared_mtp_meatlump_graffiti_03.iff	3	6.00436	5.01043	-3.43658	0.69745	0.0783667	0.0629406	0.709549	50	0
-91945329	-1190056079	1413566031	object/tangible/meatlump/event/shared_meatlump_weapon_palette_01_04.iff	3	3.86588	0.7	-2.75187	0.993956	0	0.109778	0	50	0
-2109969305	-1001007853	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-1987537375	-2109969305	1413566031	object/tangible/meatlump/reward/shared_mtp_meatlump_graffiti_04.iff	4	-0.807273	1.54727	1.2076	1	0	0	0	50	0
-1840227437	-2109969305	1413566031	object/tangible/furniture/all/shared_frn_all_light_lamp_free_s04.iff	4	-6.90356	0.7	3.59661	0.323289	0	0.9463	0	50	0
-1290938480	-2109969305	1413566031	object/tangible/furniture/all/shared_frn_all_light_lamp_free_s02.iff	4	-1.38842	0.7	-4.99042	1	0	0	0	50	0
-1166542220	-2109969305	1413566031	object/tangible/furniture/all/shared_frn_all_couch_lg_s2.iff	4	-6.45539	0.7	-0.461492	0.714421	0	0.699716	0	50	0
-665776573	-2109969305	1413566031	object/tangible/meatlump/event/shared_meatlump_map_01_07.iff	4	-1.69169	0.750249	-1.40369	-0.703845	0	0	0.710353	50	0
-630183024	-2109969305	1413566031	object/tangible/meatlump/event/shared_meatlump_container_01_06.iff	4	-7.05645	0.7	2.00777	1	0	0	0	50	0
-62569172	-2109969305	1413566031	object/tangible/furniture/all/shared_frn_all_chair_kitchen_s2.iff	4	-1.77216	0.7	0.130055	0.294759	0	0.955572	0	50	0
-30379259	-2109969305	1413566031	object/tangible/meatlump/event/shared_meatlump_safe_01_09.iff	4	-6.09861	0.7	3.86794	1	0	0	0	50	0
-1000427004	0	1413566031	object/tangible/terminal/shared_terminal_mission_rebel.iff	0	1197.84	6	1953.07	0.42666	0	0.904412	0	50	0
-995942589	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	941.345	6	1680.34	0.924909	0	-0.380188	0	200	0
-994348645	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_32x16_style_01.iff	0	1505.86	6	1919.74	-0.293321	0	0.956014	0	512	0
-993666196	0	1398030671	object/static/structure/naboo/shared_poi_nboo_tent_small.iff	0	167.127	9.30949	1832.55	1	0	0	0	64	0
-990038731	0	1398030671	object/static/flora/shared_flora_bush_yavin_blueleaf.iff	0	1490.33	3.15197	165.192	1	0	0	0	64	0
-977230724	0	1398030671	object/static/item/shared_item_container_organic_food.iff	0	1126.95	6	1958.43	1	0	0	0	32	0
-976317925	0	1398030671	object/static/installation/shared_mockup_farm_creature_style_1.iff	0	1115.99	6	1970.92	0.71791	0	0.696136	0	64	0
-961985415	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	917.884	6	1657.13	0.924909	0	-0.380188	0	200	0
-959440082	0	1413566031	object/tangible/speaker/shared_speaker.iff	0	1312.49	6	2033.25	0.915116	0	-0.403191	0	50	0
-951443171	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	549.311	6	2026.7	1	0	0	0	200	0
-948242488	0	1413566031	object/tangible/container/drum/shared_large_plain_crate_s04.iff	0	1384.51	6	1529.52	0.953847	0	0.300293	0	50	0
-942219052	0	1398030671	object/static/structure/naboo/shared_nboo_imprv_pillar_lattice_s01.iff	0	1121.36	6	1954.15	0.938962	0	0.34402	0	200	0
-941954754	0	1398030671	object/static/flora/shared_flora_bush_yavin_blueleaf.iff	0	1499.6	4.12178	164.049	1	0	0	0	64	0
-929473760	0	1398030671	object/static/structure/naboo/shared_seawall_rocks_naboo_theed_style_1.iff	0	763.403	-0.135956	1950.24	0.435683	0	0.9001	0	200	0
-907629344	0	1398030671	object/static/structure/general/shared_planter_generic_style_2.iff	0	1331.85	6	2037.33	-0.000796419	0	1	0	64	0
-895180691	0	1398030671	object/static/structure/corellia/shared_corl_power_bubble_node.iff	0	1609.18	9.3932	1592.41	1	0	0	0	128	0
-894356231	0	1398030671	object/static/flora/shared_flora_flower_all_bauhin.iff	0	1505.84	6.36944	168.996	1	0	0	0	64	0
-892094787	0	1398030671	object/static/flora/shared_flora_bush_yavin_blueleaf.iff	0	1470.7	3.20559	169.75	1	0	0	0	64	0
-890991160	0	1413566031	object/tangible/container/jar/shared_jar_berries_s01.iff	0	1382.87	6.09331	1530.38	0.970137	0	0.242556	0	50	0
-882045225	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_cap_s01.iff	0	981.993	6	1720.56	0.92388	0	-0.382683	0	200	0
-879410635	0	1398030671	object/static/structure/naboo/shared_nboo_imprv_lattice_wall_long_s01.iff	0	1104.63	6	1974.62	0.420688	0	0.907205	0	200	0
-867823003	0	1398030671	object/static/structure/dantooine/shared_dant_rack_spears.iff	0	1285.08	6	2041.75	-0.0591692	0	0.998248	0	200	0
-866704997	0	1413566031	object/tangible/camp/shared_camp_spit.iff	0	1077.21	5.11434	1350.02	1	0	0	0	50	0
-865107307	0	1398030671	object/static/structure/general/shared_droid_r4_powerdown.iff	0	1966.5	44.6686	1859	-3.2e-008	0	1	0	64	0
-863825745	0	1398030671	object/static/structure/military/shared_military_column_med_imperial_style_01.iff	0	1945.84	44.7927	1827.17	1	0	0	0	128	0
-860780887	0	1398030671	object/static/structure/general/shared_web_07.iff	0	1157.79	6	1678.71	0.997853	0	0.0654864	0	200	0
-854658269	0	1398030671	object/static/structure/naboo/shared_nboo_imprv_lattice_wall_long_s01.iff	0	1125.18	6	1950.92	-0.34402	0	0.938963	0	200	0
-842953481	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	1598	9.51874	1594	1	0	0	0	128	0
-839384774	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_cap_s01.iff	0	339.084	6	2034.65	0.707119	0	-0.707094	0	200	0
-820221035	0	1398030671	object/static/structure/tatooine/shared_antenna_tatt_style_2.iff	0	1612.56	9.52147	1597.45	0.982936	0	0.183947	0	256	0
-819222594	0	1398030671	object/static/structure/general/shared_planter_generic_style_4.iff	0	1311.67	6	2009.43	0.741831	0	0.670587	0	93	0
-800053533	0	1398030671	object/static/structure/dantooine/shared_dant_fish_rack.iff	0	1075.71	4.83276	1347.45	0.921061	0	0.389419	0	200	0
-797489960	0	1398030671	object/static/structure/general/shared_planter_generic_style_1.iff	0	1221.3	6	1909.58	-0.010796	0	0.999942	0	64	0
-795760200	0	1398030671	object/static/structure/military/shared_military_column_med_imperial_style_01.iff	0	1977.97	44.2061	1827.91	1	0	0	0	128	0
-790144017	0	1413566031	object/tangible/quest/shared_rotting_sapflower.iff	0	1046.05	2.73196	1036.43	0.993956	-0.109778	0	0	50	0
-783878158	0	1398030671	object/static/structure/general/shared_rock_mossy_big_a1.iff	0	718.553	6	1893.89	1	0	0	0	200	0
-782361704	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1288.53	6	2040.85	0.911039	0	-0.412321	0	200	0
-776218078	0	1398030671	object/static/structure/corellia/shared_corl_power_arial_prime.iff	0	1947.03	45.6	1829.01	0.981048	0	0.193767	0	128	0
-774325041	0	1398030671	object/static/structure/naboo/shared_bridge_naboo_theed_style_1.iff	0	580.823	0.29649	2015.99	0.999388	0	0.0349929	0	200	0
-773094635	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_s03.iff	0	631.31	-1.08946	1921.35	0.727999	0	-0.685578	0	200	0
-772599740	0	1413566031	object/tangible/quest/shared_naboo_theed_terrorist_medical_droid.iff	0	1512.61	6	1868.89	1	0	0	0	50	0
-772269648	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1046.24	2.99167	1037.06	0.440178	0	0.897911	0	50	0
-771577667	0	1413566031	object/tangible/quest/shared_naboo_theed_terrorist_bomb.iff	0	1423.97	6	1918.55	0.262856	0	0.964835	0	50	0
-771028662	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_64x32_style_01.iff	0	1438.71	6	1936.48	0.468596	0	0.883412	0	512	0
-769164407	0	1112885583	object/building/general/shared_naboo_theed_mummer_bunker.iff	0	1617.53	9.16228	1584.73	1	0	0	0	512	1639844206
-464656379	-769164407	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-691578446	-769164407	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-951198065	-769164407	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-1570542335	-769164407	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-1518023888	-769164407	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-265248835	-1518023888	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	5	5.99764	-12	70.4361	-0.622802	0	0.78238	0	50	0
-49244144	-769164407	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-1496426213	-769164407	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-30599875	-1496426213	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	7	-58.1252	-20	47.2575	0.990089	0	0.140439	0	50	0
-2112599530	-769164407	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-748192247	-2112599530	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	8	-62.0552	-20	8.35483	0.94496	0	-0.327186	0	50	0
-1087580105	-769164407	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-558648856	-1087580105	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	9	-56.5312	-20	73.4813	0.925851	0	0.37789	0	50	0
-164936734	-769164407	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-2057161289	-769164407	1396919380	object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
-2092987373	-2057161289	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	11	74.9048	-12	89.9808	0.762986	0	0.646415	0	50	0
-1159384871	-769164407	1396919380	object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
-419012738	-1159384871	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	12	53.6348	-12	51.3541	0.987064	0	0.160326	0	50	0
-293418641	-769164407	1396919380	object/cell/shared_cell.iff	13	0	0	0	1	0	0	0	0	0
-1286870950	-769164407	1396919380	object/cell/shared_cell.iff	14	0	0	0	1	0	0	0	0	0
-433684679	-1286870950	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	14	40.5296	-12	-5.48069	0.909386	0	-0.415953	0	50	0
-617304254	-769164407	1396919380	object/cell/shared_cell.iff	15	0	0	0	1	0	0	0	0	0
-145437026	-769164407	1396919380	object/cell/shared_cell.iff	16	0	0	0	1	0	0	0	0	0
-585698858	-145437026	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	16	-22.497	-20	8.82069	0.619403	0	0.785073	0	50	0
-403621134	-145437026	1413566031	object/tangible/quest/shared_naboo_boss_nass_gungan_artifact_piece_6.iff	16	-13.9359	-19.3992	-3.75054	0.540302	0	0	0.841471	50	0
-1599107921	-769164407	1396919380	object/cell/shared_cell.iff	17	0	0	0	1	0	0	0	0	0
-1329825689	-769164407	1396919380	object/cell/shared_cell.iff	18	0	0	0	1	0	0	0	0	0
-605404479	-769164407	1396919380	object/cell/shared_cell.iff	19	0	0	0	1	0	0	0	0	0
-1690684530	-769164407	1396919380	object/cell/shared_cell.iff	20	0	0	0	1	0	0	0	0	0
-458924734	-769164407	1396919380	object/cell/shared_cell.iff	21	0	0	0	1	0	0	0	0	0
-644432123	-458924734	1413566031	object/tangible/quest/shared_naboo_theed_bio_chemical_bomb.iff	21	-5.13714	-20	64.2067	1	0	0	0	50	0
-443505	-769164407	1396919380	object/cell/shared_cell.iff	22	0	0	0	1	0	0	0	0	0
-766969766	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_cap_s01.iff	0	1439.45	5.89607	1992.84	-0.345432	0	0.938444	0	200	0
-760755864	0	1413566031	object/tangible/container/jar/shared_jar_empty_s01.iff	0	1380.96	6.09467	1529.89	1	0	0	0	50	0
-755838250	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	335.796	6	2043.35	0.99995	0	0.00999985	0	200	0
-751867451	0	1398030671	object/static/structure/general/shared_data_terminal_free_s1.iff	0	1129.86	6	1960.89	0.968912	0	-0.247404	0	200	0
-746650550	0	1398030671	object/static/item/shared_item_medic_bacta_tank_advanced.iff	0	1512.22	6	1868.33	0.86848	0	-0.495724	0	32	0
-739939829	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	1432.95	5.9639	1998.38	0.938443	0	0.345433	0	200	0
-739685330	0	1413566031	object/tangible/container/jar/shared_jar_berries_s01.iff	0	1383.27	6.09331	1530.19	0.970137	0	0.242556	0	50	0
-738158123	0	1413566031	object/tangible/quest/shared_naboo_theed_terrorist_bomb.iff	0	1487.43	6	1964.8	0.758671	0	-0.651474	0	50	0
-737734312	0	1398030671	object/static/particle/shared_pt_sparks_small.iff	0	1487.43	6.69	1964.8	1	0	0	0	64	0
-734217687	0	1398030671	object/static/structure/general/shared_droid_r4_powerdown.iff	0	1965.22	44.6519	1858.99	-3.2e-008	0	1	0	64	0
-728204865	0	1413566031	object/tangible/container/jar/shared_jar_berries_s01.iff	0	1383.04	6.09331	1530.62	0.893822	0	0.448422	0	50	0
-727431475	0	1398030671	object/static/structure/general/shared_planter_generic_style_1.iff	0	655.356	6	1953.43	1	0	0	0	64	0
-708293421	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1427.55	6	1904.14	0.884675	0	-0.466209	0	200	0
-707275903	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1148.31	3.01238	1121.47	1	0	0	0	50	0
-705551654	0	1398030671	object/static/structure/military/shared_military_column_med_imperial_style_01.iff	0	1945.6	44.7927	1860.05	1	0	0	0	128	0
-694282569	0	1398030671	object/static/structure/naboo/shared_fountain_naboo_style_1.iff	0	751.093	6	1969.82	1	0	0	0	200	0
-687613560	0	1413566031	object/tangible/quest/shared_rotting_sapflower.iff	0	948.538	2.24217	918.861	0.783577	-0.015523	-0.620792	0.0195935	50	0
-686586156	0	1398030671	object/static/structure/general/shared_data_terminal_free_s1.iff	0	1263.28	6	2018.88	0.652437	0	0.757843	0	200	0
-686161365	0	1398030671	object/static/structure/dantooine/shared_dant_fence_4m.iff	0	1074.92	4.78999	1347.1	0.941075	0	0.338197	0	200	0
-685935795	0	1398030671	object/static/item/shared_item_medic_bag.iff	0	1449.65	6	1952.18	0.462485	0	0.886627	0	32	0
-683521780	0	1112885583	object/building/naboo/shared_filler_building_naboo_style_5.iff	0	1506.34	6	2005.24	0.956014	0	0.293321	0	512	0
-679576211	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1543.4	6	1956.43	0.886994	0	-0.46178	0	200	0
-677285736	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	716.828	6	1996.38	1	0	0	0	200	0
-669667101	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_cap_s01.iff	0	632.27	-1.11417	1937.32	0.727999	0	-0.685578	0	200	0
-648240706	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	339.083	6	2026.17	-0.707107	0	0.707107	0	200	0
-644676973	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1193.94	3.06438	1158.5	1	0	0	0	50	0
-641399737	0	1398030671	object/static/item/shared_item_container_organic_food.iff	0	1127.43	6	1958.15	0.998201	0	-0.059964	0	32	0
-640336000	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1519.83	6	1943.41	0.893821	0	-0.448423	0	200	0
-634427143	0	1398030671	object/static/structure/general/shared_planter_generic_style_1.iff	0	1311	6	2030.52	0.504847	0	0.86321	0	64	0
-622134003	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1106.47	2.98975	1096.69	1	0	0	0	50	0
-609843239	0	1398030671	object/static/creature/shared_naboo_kaadu.iff	0	1117.67	6	1962.53	0.609791	0	0.792563	0	200	0
-607139817	0	1398030671	object/static/structure/naboo/shared_poi_nboo_tent_small.iff	0	60.4946	8.87097	1789.84	1	0	0	0	64	0
-605774488	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	1393.91	5.92777	2031.66	0.938443	0	0.345433	0	200	0
-599745315	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_32x16_style_02.iff	0	1191.81	6	2001.39	-0.345807	0	0.938306	0	512	0
-581695765	0	1398030671	object/static/structure/naboo/shared_elevated_walkway_s03.iff	0	635.578	-1.08883	1858.98	0.727999	0	-0.685578	0	200	0
-580396567	0	1398030671	object/static/structure/naboo/shared_bridge_stairs_s01.iff	0	984.711	6	1723.24	0.380188	0	0.924909	0	200	0
-565923755	0	1398030671	object/static/structure/naboo/shared_seawall_rocks_naboo_theed_style_1.iff	0	777.677	0.364457	1970.22	0.37166	0	0.928369	0	200	0
-556911782	0	1398030671	object/static/particle/shared_particle_seagulls_flock.iff	0	615.414	6	1995.38	1	0	0	0	64	0
-555016066	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	800.988	6.22136	1989.16	0.894851	0	-0.446365	0	200	0
-547631987	0	1398030671	object/static/flora/shared_flora_bush_yavin_blueleaf.iff	0	1505.78	4.40862	163.331	1	0	0	0	64	0
-543283708	0	1398030671	object/static/flora/shared_flora_flower_all_bauhin.iff	0	1503.08	5.6052	165.377	1	0	0	0	64	0
-534985847	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_32x16_style_02.iff	0	1484.96	6	1954.9	0.468594	0	0.883413	0	512	0
-532476828	0	1413566031	object/tangible/container/jar/shared_jar_berries_s01.iff	0	1382.65	6.09331	1530.82	0.169968	0	0.98545	0	50	0
-532044218	0	1413566031	object/tangible/container/jar/shared_jar_spice_s01.iff	0	1382.23	6.08687	1530.85	1	0	0	0	50	0
-524453818	0	1398030671	object/static/structure/naboo/shared_gungan_statue_s01.iff	0	57.5259	9.02472	1791.55	0.73427	0.0320735	-0.0198566	0.677809	200	0
-517957242	0	1398030671	object/static/structure/naboo/shared_enclosed_walkway_s02.iff	0	339.084	6	2009.71	0.707106	0	0.707108	0	200	0
-509560597	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	949.708	2.93663	919.367	1	0	0	0	50	0
-505903399	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1342.32	5.89017	1481.13	0.875573	-0.0878503	0.472658	0.047424	50	0
-497542809	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1221.89	6	1936.99	0.904751	0	-0.42594	0	200	0
-496930446	0	1112885583	object/building/naboo/shared_filler_nboo_bldg_64x32_s02.iff	0	1470.54	6	1885.45	0.468594	0	0.883414	0	512	0
-487332026	0	1398030671	object/static/structure/general/shared_planter_generic_style_1.iff	0	664.158	6	1943.73	0.104015	0	0.994576	0	64	0
-481036515	0	1398030671	object/static/structure/general/shared_streetlamp_small_blue_style_01.iff	0	1228.56	8.71956	2045.01	0.917121	0	0.398609	0	200	0
-469207593	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1045.6	2.87113	1036.76	0.911296	0.0209981	0.408708	0.0453548	50	0
-448109291	0	1398030671	object/static/structure/general/shared_web_07.iff	0	1214.36	6	1640.35	0.997854	0	0.065486	0	200	0
-446506169	0	1398030671	object/static/structure/dantooine/shared_dant_fence_4m.iff	0	1075.46	5.39097	1352.8	0.978031	0	-0.20846	0	200	0
-418660952	0	1413566031	object/tangible/terminal/shared_terminal_mission_entertainer.iff	0	708.271	6	1981.56	1	0	0	0	50	0
-416999969	0	1398030671	object/static/structure/naboo/shared_bridge_stairs_s01.iff	0	339.079	6	1997.49	-0.707107	0	0.707107	0	200	0
-414188864	0	1112885583	object/building/naboo/shared_shuttleport_naboo.iff	0	1154.39	6	2042.93	0.907838	0	-0.419322	0	512	0
-411427627	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1217.61	2.98481	1189.41	0.747169	0.0208783	0.648737	0.142977	50	0
-410860302	0	1398030671	object/static/structure/corellia/shared_corl_power_bubble_node.iff	0	1609.15	9.32775	1580.39	1	0	0	0	128	0
-409244986	0	1398030671	object/static/structure/naboo/shared_bridge_naboo_theed_style_1.iff	0	464.829	0.228118	2016.29	0.707109	0	0.707104	0	200	0
-406768563	0	1413566031	object/tangible/quest/shared_blooming_sapflower.iff	0	1248.87	2.81145	1289.88	0.940481	0.0987938	0.320256	0.0563228	50	0
-402169753	0	1413566031	object/tangible/quest/shared_naboo_theed_terrorist_bomb.iff	0	1549.01	6	2012.76	1	0	0	0	50	0
-382676010	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	830.821	6.24427	2026.78	0.89927	0	-0.437394	0	200	0
-366350694	0	1398030671	object/static/structure/general/shared_planter_generic_style_1.iff	0	1232.22	6	1976.68	1	0	0	0	64	0
-361591696	0	1413566031	object/tangible/quest/shared_naboo_theed_foul_earthen_mound.iff	0	1500.36	32.3284	1405.44	0.990908	-0.134247	-0.00667962	-0.00593938	50	0
-356245136	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	1257.57	6	2003.69	0.908966	0	-0.416871	0	200	0
-337472941	0	1398030671	object/static/structure/naboo/shared_streetlamp_naboo_theed_style_1.iff	0	704.097	6	1878.63	1	0	0	0	200	0
