objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-1579356918	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_pipe_narrow_2.iff	0	1485.65	5	1243.15	1	0	0	0	32	0
-1579160423	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_pipe_narrow_2.iff	0	1357.21	5	1168.51	0.942755	0	-0.333487	0	32	0
-1578857361	0	1398030671	object/static/structure/tatooine/shared_antenna_tatt_style_1.iff	0	786.816	8.69164	1874.67	1	0	0	0	256	0
-1578657808	0	1112885583	object/building/tatooine/shared_filler_building_tatt_style01_01.iff	0	1452.66	5	1264.9	-0.331024	0	0.943622	0	512	0
-1578351559	0	1413566031	object/tangible/terminal/shared_terminal_mission_bounty.iff	0	1333.63	5	1294.48	-0.324043	0	0.946042	0	50	0
-1577970088	0	1398030671	object/static/structure/tatooine/shared_wall_pristine_tatooine_large_style_02.iff	0	1459.12	2.79188	1467.94	0.87959	0	-0.475733	0	128	0
-1577964417	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_dented_1.iff	0	1502.64	5	1435.37	1	0	0	0	32	0
-1577611252	0	1398030671	object/soundobject/shared_soundobject_city_crowd_small.iff	0	1218.63	5	1584.71	1	0	0	0	128	0
-1577398973	0	1398030671	object/static/structure/tatooine/shared_wall_damaged_tatooine_large_style_01.iff	0	1282.05	4.75285	1652.48	-0.697756	-0.0606054	0.711286	0.0594526	128	0
-1577080823	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_large_style_01.iff	0	1303.29	5	1409.76	-0.281922	0	0.959437	0	128	0
-1577042258	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_large_style_01.iff	0	1243.58	5	1298.4	0.902611	0	-0.430458	0	128	0
-1574699959	0	1413566031	object/tangible/furniture/decorative/shared_bottle_tall.iff	0	1219.35	5	1329.63	1	0	0	0	50	0
-1574480923	0	1112885583	object/building/tatooine/shared_housing_tatt_style01_large.iff	0	1291.59	5	1212.06	0.898261	0	-0.439463	0	512	-804647794
-496930446	-1574480923	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-771028662	-1574480923	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-1416962376	-1574480923	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-1907927179	-1574480923	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-1517196923	-1574480923	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-1213832370	-1574480923	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-1807842458	-1574480923	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1173119406	-1574480923	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-2140514387	-1574480923	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-99179545	-1574480923	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-596802758	-1574480923	1396919380	object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
-266603785	-1574480923	1396919380	object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
-601981178	-1574480923	1396919380	object/cell/shared_cell.iff	13	0	0	0	1	0	0	0	0	0
-1581859982	-1574480923	1396919380	object/cell/shared_cell.iff	14	0	0	0	1	0	0	0	0	0
-60369850	-1574480923	1396919380	object/cell/shared_cell.iff	15	0	0	0	1	0	0	0	0	0
-1072483152	-1574480923	1396919380	object/cell/shared_cell.iff	16	0	0	0	1	0	0	0	0	0
-511182280	-1574480923	1396919380	object/cell/shared_cell.iff	17	0	0	0	1	0	0	0	0	0
-1763831653	-1574480923	1396919380	object/cell/shared_cell.iff	18	0	0	0	1	0	0	0	0	0
-1057245553	-1574480923	1396919380	object/cell/shared_cell.iff	19	0	0	0	1	0	0	0	0	0
-187630280	-1574480923	1396919380	object/cell/shared_cell.iff	20	0	0	0	1	0	0	0	0	0
-1918968145	-1574480923	1396919380	object/cell/shared_cell.iff	21	0	0	0	1	0	0	0	0	0
-1573984739	0	1413566031	object/static/worldbuilding/sign/shared_thm_sign_cantina.iff	0	1329.48	4.78276	1341.7	0.958244	0	0.285952	0	50	0
-1573734730	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1354.45	19.9449	1557.74	0.484156	0	0.874982	0	50	0
-1571108612	0	1398030671	object/static/installation/shared_mockup_mining_liquid_moisture_harvester.iff	0	1274.61	5	1154.12	1	0	0	0	64	0
-1568713128	0	1398030671	object/static/flora/shared_flora_tree_tato_touchnot.iff	0	1244.51	5	1213.38	0.999792	0	0.0203949	0	64	0
-1567775110	0	1398030671	object/static/structure/tatooine/jawa/shared_tent_jawa_01_large.iff	0	1179.25	5.00003	1574.47	0.908966	0	-0.41687	0	64	0
-1567486124	0	1398030671	object/static/structure/tatooine/jawa/shared_tent_jawa_01_small.iff	0	1283.47	4.99234	1325.85	-0.275591	0	0.961275	0	64	0
-1565695054	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_1.iff	0	1530.6	5	1435.11	-0.671178	0	0.741296	0	32	0
-1563979891	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_small_style_01.iff	0	1707.19	5	1383.48	0.833712	0	0.552199	0	128	0
-1562839405	0	1398030671	object/static/flora/shared_flora_plant_tato_hubba.iff	0	1203.3	5	1259.33	0.822502	0	-0.568762	0	64	0
-1562620307	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_large_style_01.iff	0	1336.37	5	1242.57	0.438724	0.004477	0.898566	-0.008942	128	0
-1562235616	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	2034.71	5	1373.05	0.983844	0	0.17903	0	128	0
-1561359524	0	1398030671	object/static/installation/shared_mockup_mining_liquid_moisture_harvester.iff	0	1270.89	5	1560.18	1	0	0	0	64	0
-1560308158	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1266.19	5	1489.28	-0.509156	0	0.860674	0	50	0
-1558404546	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_2.iff	0	1620.89	4.9769	1421.88	1	0	0	0	32	0
-1558041509	0	1398030671	object/static/structure/general/shared_skeleton_human_head.iff	0	1406.45	5	1143.71	1	0	0	0	64	0
-1557790120	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_small_style_01.iff	0	1701.42	5	1301.7	0.640996	0	0.767544	0	128	0
-1556891288	0	1398030671	object/static/structure/tatooine/shared_wall_gate_tatooine_style_01.iff	0	1283.18	5	1159.98	0.944279	0	0.329146	0	128	0
-1556862676	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_large_style_01.iff	0	2035.47	3.00776	1403.61	0.828148	0	-0.560509	0	128	0
-1555032754	0	1398030671	object/static/structure/general/shared_droid_lemedical_powerdown.iff	0	2042.24	8.73254	1386.78	-0.501902	0	0.864925	0	64	0
-1554938366	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_metal_1.iff	0	814.659	12.8157	1026.46	0.798983	0.133635	0.542375	-0.222705	32	0
-1554246867	0	1413566031	object/tangible/terminal/shared_terminal_bazaar.iff	0	1645.16	5	1357.96	0.714148	0	0.699994	0	50	0
-1553705216	0	1398030671	object/static/structure/general/shared_debris_deathstar_large_tube.iff	0	1475.31	5	1643.61	0.902728	-0.240145	-0.344952	-0.0917648	200	0
-1553317382	0	1398030671	object/static/structure/tatooine/shared_stone_hovel_tatooine_style_01.iff	0	1294.31	5.02172	1642.53	0.965508	0	0.260372	0	200	0
-1552040454	0	1398030671	object/static/structure/general/shared_droid_r4_powerdown.iff	0	1975.5	5	1389.07	0.836463	0	-0.548024	0	64	0
-1551962062	0	1398030671	object/static/structure/tatooine/shared_wall_archway_tatooine_wide_style_01.iff	0	1694.42	5	1286.57	0.991512	0	0.130017	0	128	0
-1550539875	0	1112885583	object/building/tatooine/shared_guild_theater_tatooine_style_01.iff	0	1242.75	5	1384.68	0.883932	0	-0.467616	0	512	-1009747784
-1173792438	-1550539875	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-782361704	-1550539875	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-356245136	-1550539875	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-1364012511	-1550539875	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-1798186635	-1550539875	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-1352526075	-1550539875	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-1384545622	-1550539875	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1697570728	-1550539875	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-708293421	-1550539875	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-1574153149	-1550539875	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-1550146947	0	1398030671	object/static/structure/tatooine/shared_planter_window_style_01.iff	0	1284.14	6.25245	1222.28	0.439818	0	0.898086	0	32	0
-1550073655	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_2.iff	0	1250.27	5	1551.89	0.628721	0	0.777631	0	32	0
-1549932115	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_meat_rack.iff	0	1321.73	5	1621.69	-0.501902	0	0.864924	0	50	0
-1549458274	0	1398030671	object/static/structure/tatooine/shared_orchard_tatooine_style_02.iff	0	1248.08	5	1282.07	0.898261	0	-0.439462	0	64	0
-1549312499	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_large_style_01.iff	0	1226.73	5	1324.03	0.884675	0	-0.466208	0	128	0
-1549188138	0	1398030671	object/static/structure/tatooine/shared_wall_ruined_tatooine_small_style_01.iff	0	1237.57	4.43081	1609.82	-0.213127	0.159195	0.963821	-0.0168315	128	0
-1548489801	0	1398030671	object/static/installation/shared_mockup_mining_liquid_moisture_harvester.iff	0	1170.16	5	1287.88	1	0	0	0	64	0
-1548067283	0	1398030671	object/static/structure/tatooine/shared_wall_ruined_tatooine_large_style_02.iff	0	1290.23	5	1660.12	-0.100626	0	0.994924	0	128	0
-1546746258	0	1398030671	object/static/structure/general/shared_droid_droideka_powerdown.iff	0	2010.42	5	1335.94	1	0	0	0	64	0
-1542416658	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_large_style_01.iff	0	1363	3.03727	1434.76	0.959165	-0.00357716	0.282672	-0.00933845	128	0
-1540350566	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_pipe_narrow_2.iff	0	1416.87	5	1205.92	0.761612	0	-0.648033	0	32	0
-1540091555	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_tbl_cafe_table_style_01.iff	0	1347.14	19.9449	1560.42	0.852316	0	-0.523027	0	50	0
-1539748569	0	1398030671	object/static/structure/general/shared_debris_deathstar_large_tube.iff	0	1499.9	6.46725	1676.63	0.678665	0.634348	0.133402	0.345284	200	0
-1536869591	0	1398030671	object/static/structure/tatooine/shared_pillar_ruined_small_style_01.iff	0	1162.65	4.07901	1616.22	0.982004	0	0.188859	0	128	0
-1535477878	0	1112885583	object/building/tatooine/shared_bank_tatooine.iff	0	1451.14	5	1199.71	0.943519	0	0.331317	0	512	0
-1534915590	0	1398030671	object/static/item/shared_item_carbine_dh17.iff	0	1491.18	5.895	1450.5	0.482403	0.516999	-0.516998	-0.482404	32	0
-1533887111	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_small_style_01.iff	0	1717.16	4.76579	1298.85	0.640996	0	0.767544	0	128	0
-1532886386	0	1398030671	object/static/structure/general/shared_skeleton_human_head.iff	0	1406.99	5.01158	1146.05	0.971677	-0.169195	-0.0779003	-0.145428	64	0
-1531341129	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_large_style_01.iff	0	1376.3	5	1191.38	-0.32952	0	0.944149	0	128	0
-1530341938	0	1413566031	object/tangible/terminal/shared_terminal_mission_entertainer.iff	0	1372.7	5	1195.21	-0.353019	0	0.935616	0	50	0
-1529804200	0	1398030671	object/static/structure/general/shared_r2_leg.iff	0	1979.56	5	1392.57	1	0	0	0	64	0
-1529799355	0	1398030671	object/static/structure/tatooine/shared_pillar_ruined_small_style_01.iff	0	1426.65	5	1218.91	0.422133	0	0.906534	0	128	0
-1528945760	0	1413566031	object/static/worldbuilding/sign/shared_thm_sign_garage.iff	0	1323.09	4.83051	1157.49	0.896053	0	-0.443948	0	50	0
-1528783116	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_2.iff	0	1485.74	5	1226.16	-0.120503	0	0.992713	0	32	0
-1528540640	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	1453.72	5	1276.57	0.942754	0	0.333488	0	50	0
-1527697121	0	1398030671	object/static/flora/shared_flora_tree_tato_touchnot.iff	0	1199.71	5	1304.15	0.130424	0	0.991458	0	64	0
-1526027737	0	1398030671	object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1858.56	179.899	1603.88	0.663731	0	0.747971	0	128	0
-1522009079	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_pipe_narrow_1.iff	0	1395.99	5	1216.45	1	0	0	0	32	0
-1520715720	0	1413566031	object/tangible/crafting/station/shared_public_weapon_station.iff	0	1356.59	5	1465.52	0.877583	0	-0.479425	0	50	0
-1520430711	0	1398030671	object/static/particle/shared_pt_campfire_s01.iff	0	803.027	6.66144	1028.06	1	0	0	0	64	0
-1520124985	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_small_style_01.iff	0	1484.53	5	1478.14	-0.278651	0	0.960392	0	128	0
-1517481138	0	1398030671	object/static/structure/general/shared_prp_junk_s8.iff	0	1417.17	5.16575	1337.72	0.430928	-0.486624	0.550999	0.523352	200	0
-1515617549	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_2.iff	0	1307.73	5.00124	1298.72	0.731417	0	-0.681931	0	32	0
-1514195553	0	1398030671	object/static/structure/tatooine/shared_wall_pristine_tatooine_large_style_01.iff	0	1542.49	4.95315	1434.4	0.808027	0	-0.589145	0	128	0
-1513738769	0	1398030671	object/static/structure/tatooine/jawa/shared_tent_jawa_01_small.iff	0	1956.72	5	1369.64	0.937647	0	-0.34759	0	64	0
-1513672213	0	1398030671	object/static/structure/tatooine/jawa/shared_tent_jawa_01_med.iff	0	2042.15	8.72701	1386.74	0.983844	0	0.17903	0	64	0
-1513480423	0	1398030671	object/static/structure/tatooine/shared_wall_damaged_tatooine_large_style_01.iff	0	1411.18	2.31001	1148.38	0.902611	0	-0.430458	0	128	0
-1512568943	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	1516.54	5	1270.44	0.946428	-0.00399267	0.320815	0.0365388	128	0
-1512102528	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_metal_1.iff	0	1388.3	5	1189.54	-0.248174	0	0.968716	0	32	0
-1511299212	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_pipe_dual_unconnected.iff	0	1585.99	5	1417.1	-0.431176	0	0.902268	0	32	0
-1510308438	0	1398030671	object/static/structure/tatooine/shared_wall_cleft_tatooine_large_style_01.iff	0	1209.41	5	1602.42	0.896052	0	-0.443949	0	128	0
-1508922666	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_1.iff	0	1649.27	4.95219	1335.56	0.540302	0	0.841471	0	32	0
-1506339840	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1346.45	19.9449	1559.42	0.925062	0	0.379817	0	50	0
-1506217856	0	1398030671	object/static/installation/shared_mockup_mining_liquid_moisture_harvester.iff	0	1530.66	5	1243.23	-0.0707373	0	0.997495	0	64	0
-1505054794	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_metal_1.iff	0	1467.34	5	1237.87	-0.179812	0	0.983701	0	32	0
-1504572682	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_small_style_01.iff	0	1341	5	1205.62	0.429739	0	0.902953	0	128	0
-1504385148	0	1413566031	object/tangible/terminal/shared_terminal_mission_entertainer.iff	0	1430.67	5	1525.33	0.855127	0	-0.518418	0	50	0
-1503244830	0	1112885583	object/building/tatooine/shared_filler_building_tatt_style01_03.iff	0	1361.23	5	1452.15	0.878345	0	-0.478027	0	512	0
-1502546487	0	1398030671	object/static/structure/tatooine/shared_wall_cleft_tatooine_large_style_01.iff	0	1525.78	5	1262.29	0.902611	0	-0.430458	0	128	0
-1501198706	0	1398030671	object/static/structure/tatooine/shared_wall_cleft_tatooine_large_style_01.iff	0	1459.7	5	1136.85	-0.338945	0	0.940806	0	128	0
-1499839773	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1217.34	5.56921	1439.43	0.980067	0	-0.198669	0	50	0
-1499737443	0	1413566031	object/tangible/sign/shared_streetsign_upright_style_01.iff	0	1269.39	5	1106.91	0.922997	0	0.384808	0	32	0
-1498682303	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_metal_1.iff	0	1475.29	5	1178.98	0.959213	0	0.282685	0	32	0
-1498535196	0	1398030671	object/static/structure/tatooine/shared_shed_junkshop_watto.iff	0	1936.07	5	1353.5	1	0	0	0	200	0
-1498368929	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_01.iff	0	1635.6	5	1422.35	0.0522778	0	0.998633	0	50	0
-1497833036	0	1112885583	object/building/tatooine/shared_filler_building_block_64x16_style_02.iff	0	1580.88	5	1425.78	-0.0807063	0	0.996738	0	512	0
-1495001840	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_1.iff	0	1650.29	5	1364.37	0.153593	0	0.988134	0	32	0
-1494917156	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	1383.65	5	1185.31	0.407033	0	0.913414	0	128	0
-1494452797	0	1398030671	object/static/flora/shared_flora_plant_tato_falotil.iff	0	1195.15	5	1305.77	0.989506	0	0.144493	0	64	0
-1493865693	0	1398030671	object/static/structure/tatooine/shared_tent_house_tatooine_style_01.iff	0	1973.64	5	1328.22	-0.399339	0	0.916803	0	200	0
-1492091250	0	1398030671	object/static/structure/tatooine/shared_wall_ruined_tatooine_large_style_02.iff	0	1219.11	5	1616.51	-0.286715	0	0.958016	0	128	0
-1491684573	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_1.iff	0	1648.19	4.92785	1320.93	0.96639	0	0.257081	0	32	0
-1489911202	0	1398030671	object/static/structure/general/shared_debris_deathstar_large_tube.iff	0	1406.71	5.04246	1369.64	-0.6198	-0.374847	0.666401	-0.176769	200	0
-1489015788	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_2.iff	0	1525.67	5	1431.19	-0.671178	0	0.741296	0	32	0
-1487102080	0	1398030671	object/static/structure/tatooine/shared_shed_junkshop_watto.iff	0	1272.39	5.08508	1174.9	-0.324797	0	0.945784	0	200	0
-1486892318	0	1398030671	object/static/structure/tatooine/shared_planter_hanging_style_01.iff	0	1245.73	5.98031	1268.23	0.440178	0	0.897911	0	32	0
-1485503884	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1254.26	5	1465.26	-0.242557	0	0.970137	0	50	0
-1484055343	0	1413566031	object/tangible/terminal/shared_terminal_mission_artisan.iff	0	1460	5	1331.7	0.911039	0	0.412321	0	50	0
-1483299892	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	1521.33	5	1264.85	-0.299532	0	0.954086	0	128	0
-1480862925	0	1398030671	object/static/structure/tatooine/shared_orchard_tatooine_style_01.iff	0	1370.58	5	1395.49	-0.281921	0	0.959438	0	64	0
-1480496675	0	1398030671	object/static/item/shared_item_component_transmitter.iff	0	1232.48	5.7409	1323.16	0.70708	0.70708	0.00617059	-0.00617059	32	0
-1480152803	0	1398030671	object/static/particle/shared_particle_smoke.iff	0	1704.9	19.8547	945.484	1	0	0	0	64	0
-1479532652	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_table_small_style_01.iff	0	1391.53	5	1529.92	1	0	0	0	50	0
-1477560562	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_fruit_stand_small_style_01.iff	0	1361.63	5	1512.05	0.271549	0	0.962425	0	50	0
-1477509280	0	1398030671	object/static/particle/shared_particle_campfire_style_1.iff	0	1034.42	8.30051	1763.38	1	0	0	0	64	0
-1477436314	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_1.iff	0	1142.3	5	1425.25	1	0	0	0	32	0
-1476504743	0	1398030671	object/static/structure/general/shared_r3_head.iff	0	1978.45	5	1390.82	1	0	0	0	64	0
-1476344386	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1282.93	5	1281.95	0.938825	0	0.344395	0	50	0
-1476291173	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1282.82	5	1284.93	0.27559	0	0.961275	0	50	0
-1473866736	0	1398030671	object/static/structure/tatooine/shared_pillar_ruined_large_style_01.iff	0	1294.98	5	1659.91	1	0	0	0	128	0
-1473354940	0	1398030671	object/static/structure/tatooine/shared_wall_ruined_tatooine_large_style_02.iff	0	1441.06	4.74702	1312.29	0.866469	0.100786	-0.484666	0.0646004	128	0
-1472778930	0	1398030671	object/static/structure/tatooine/shared_wall_pristine_tatooine_small_style_01.iff	0	1309.13	5	1405.92	0.474326	0	0.880349	0	128	0
-1472063198	0	1398030671	object/static/structure/general/shared_prp_junk_s5.iff	0	1379.31	6.40565	1267.1	0.979051	0.105408	0.123143	0.123223	200	0
-1470506847	0	1398030671	object/static/item/shared_item_component_encryption_module.iff	0	1232.69	5.70462	1323.01	1	0	0	0	32	0
-1469849596	0	1398030671	object/static/installation/shared_mockup_mining_liquid_moisture_harvester.iff	0	1539.02	5	1432.18	1	0	0	0	64	0
-1468498298	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_small_style_01.iff	0	1322.24	5	1413.55	0.958244	0	0.285952	0	128	0
-1468084576	0	1398030671	object/static/structure/tatooine/shared_wall_pristine_tatooine_small_style_01.iff	0	1320.19	5	1411.81	-0.286715	0	0.958016	0	128	0
-1467458998	0	1398030671	object/static/creature/shared_tatooine_worrt.iff	0	1652.97	5.88544	1338.86	0.930507	0	0.366273	0	200	0
-1466091478	0	1398030671	object/static/structure/tatooine/shared_wall_archway_tatooine_wide_style_01.iff	0	1293.93	5	1496.31	-0.286714	0	0.958016	0	128	0
-1464205187	0	1413566031	object/tangible/furniture/cheap/shared_couch_s01.iff	0	1331.79	19.4376	1540.76	0.956802	0	-0.290739	0	50	0
-1462114224	0	1413566031	object/tangible/furniture/decorative/shared_community_tcg_gcw_photo_contest_painting_2010_02.iff	0	1442.62	7.26798	1367.18	0.441884	0	0.897071	0	50	0
-1460912589	0	1398030671	object/static/structure/tatooine/shared_pillar_ruined_small_style_01.iff	0	1730.63	4.01285	1393.12	0.75181	0	0.65938	0	128	0
-1458016289	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	1654.04	5	1405.8	1.49e-008	0	1	0	50	0
-1456472048	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_cafe_parasol.iff	0	1338.94	19.9903	1563.33	0.902439	0	-0.430818	0	50	0
-1455753781	0	1398030671	object/static/structure/tatooine/shared_wall_pristine_tatooine_small_style_01.iff	0	1274.69	4.89704	1273.76	0.443234	0	0.896405	0	128	0
-1455458690	0	1398030671	object/static/structure/tatooine/shared_wall_cleft_tatooine_large_style_01.iff	0	1381.38	5	1182.69	0.949236	0	0.314566	0	128	0
-1455339839	0	1398030671	object/static/installation/shared_mockup_mining_liquid_moisture_harvester.iff	0	1335.85	5	1239.67	1	0	0	0	64	0
-1455303324	0	1398030671	object/static/flora/shared_flora_tree_palm_thk.iff	0	1211.29	5.98209	1257.55	1	0	0	0	64	0
-1453258479	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tatt_cantina_droid_detector.iff	0	1308.08	13.9422	1554.7	0.882333	0	0.470626	0	50	0
-1452189715	0	1398030671	object/soundobject/shared_soundobject_city_crowd_small.iff	0	1300.46	5	1566.07	1	0	0	0	128	0
-1451363810	0	1398030671	object/static/structure/tatooine/shared_wall_pristine_tatooine_large_style_02.iff	0	1229.46	5	1186.44	0.898262	0	-0.439461	0	128	0
-1451091776	0	1112885583	object/building/tatooine/shared_filler_building_tatt_style01_03.iff	0	1316.02	5	1275.64	0.939373	0	0.342898	0	512	0
-1450894352	0	1398030671	object/static/structure/general/shared_prp_junk_s8.iff	0	1483.92	5.0976	1312.06	-0.681942	0.15258	-0.308816	0.645219	200	0
-1449521036	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_01.iff	0	1311.16	5	1368.27	0.882333	0	0.470626	0	50	0
-1449153222	0	1398030671	object/static/structure/tatooine/shared_wall_pristine_tatooine_large_style_01.iff	0	1550.35	4.82189	1431.47	0.816773	0	-0.576959	0	128	0
-1447011197	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	1535.02	5	1254.56	-0.384535	-0.0667614	0.920121	-0.0324414	128	0
-1445859666	0	1398030671	object/static/structure/tatooine/jawa/shared_tent_jawa_01_med.iff	0	1976.87	8.84649	1368.72	0.974794	0	-0.223106	0	64	0
-1445587619	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1313.37	5	1636.33	-0.168394	0	0.98572	0	50	0
-1444499147	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1311.43	5	1635.24	0.714392	0	0.699746	0	50	0
-1443095530	0	1398030671	object/static/structure/tatooine/shared_palette_tatooine_style_01.iff	0	1990.9	5	1363.27	0.980067	0	-0.198669	0	32	0
-1442546473	0	1398030671	object/static/structure/tatooine/shared_wall_ruined_tatooine_small_style_01.iff	0	1242.18	4.55866	1616.49	0.965922	0.0151256	0.251791	0.058025	128	0
-1441907388	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_dented_1.iff	0	1971.26	5	1401.68	0.947651	0	-0.319309	0	32	0
-1441894425	0	1398030671	object/static/creature/shared_tatooine_ronto.iff	0	1190.61	5	1583.74	0.889292	0	-0.457339	0	200	0
-1439574300	0	1398030671	object/static/structure/general/shared_palette_supply_01.iff	0	1988.63	5	1362.3	0.979061	0	-0.203567	0	32	0
-1439235666	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	1229.48	5	1457.36	-0.298477	0	0.954417	0	50	0
-1438384472	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	1443.11	4.90202	1315.81	0.428499	-0.0687185	0.900488	0.0280601	128	0
-1437114738	0	1398030671	object/static/installation/shared_mockup_mining_liquid_moisture_harvester.iff	0	1304.87	5	1290.04	1	0	0	0	64	0
-1436921278	0	1398030671	object/static/structure/tatooine/shared_wall_cleft_tatooine_large_style_01.iff	0	1675.69	5	1411.99	0.666277	0	0.745705	0	128	0
-1436344723	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	1304.69	5	1630.61	-0.291501	0	0.95657	0	128	0
-1434530454	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1254.96	5.49896	1347.74	0.99639	0	-0.0848977	0	200	0
