objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-739939829	0	1398030671	object/static/structure/corellia/shared_corl_power_arial_prime.iff	0	19.3618	28	1794.85	0.70711	0	0.707103	0	128	0
-730679545	0	1413566031	object/tangible/terminal/shared_terminal_mission_artisan.iff	0	22.219	30.6197	1712.71	0.707108	0	-0.707105	0	50	0
-727431475	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	37.4604	28	1526.82	0.92388	0	0.382683	0	128	0
-708293421	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	30.3621	28	1830.85	-3.48103e-007	0	1	0	128	0
-694282569	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_05.iff	0	28.3125	28	1495.15	0.382683	0	0.92388	0	512	0
-686586156	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	143.794	28	1617.86	0.707108	0	-0.707106	0	128	0
-686161365	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	57.724	28	1859.7	1	0	0	0	128	0
-683521780	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	57.7666	28	1868.41	0.707107	0	0.707107	0	128	0
-679576211	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	23.3621	28	1830.85	-3.48103e-007	0	1	0	128	0
-677285736	0	1398030671	object/static/structure/corellia/shared_corl_power_bubble_node.iff	0	30.362	28	1799.85	0.70711	0	0.707103	0	128	0
-669667101	0	1398030671	object/static/structure/corellia/shared_corl_power_connector.iff	0	39.8187	31.3251	1839.33	-0.382683	0	0.92388	0	128	0
-666004177	0	1112885583	object/building/corellia/shared_filler_historic_24x16_s01.iff	0	129.45	28	1659.28	0.932184	0	-0.361986	0	512	0
-648240706	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s03.iff	0	140.508	28	1421.46	0.92388	0	-0.382683	0	128	0
-646276564	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_1.iff	0	446.41	3.08117	1502.22	-0.456979	0.0833807	0.884234	-0.0484648	32	0
-640336000	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	37.3621	28	1830.85	-3.48103e-007	0	1	0	128	0
-634427143	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s02.iff	0	135.418	28	1453.17	-0.382684	0	0.923879	0	128	0
-609843239	0	1112885583	object/building/corellia/shared_filler_block_corellia_64x32_s02.iff	0	86.3811	28.0017	1384.82	0.92388	0	-0.382683	0	512	0
-605774488	0	1398030671	object/static/structure/corellia/shared_corl_power_arial_prime.iff	0	20.362	28	1809.85	0.70711	0	0.707103	0	128	0
-601981178	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	90.1087	28	1511.95	1	0	0	0	200	0
-599745315	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	130.83	28	1604.97	3.48103e-007	0	1	0	128	0
-596802758	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	6.5	28	1718.5	0.707109	0	-0.707104	0	200	0
-581695765	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	23.362	28	1812.85	-3.48103e-007	0	1	0	128	0
-580396567	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	23.5841	28	1560.93	-0.382683	0	0.92388	0	128	0
-579968618	0	1112885583	object/building/corellia/shared_filler_historic_24x16_s02.iff	0	141.126	28	1631.19	1	0	0	0	512	0
-575724056	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_02.iff	0	28.9409	28	1905.04	1	0	0	0	200	0
-570121827	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_dented_1.iff	0	445.799	3.3524	1502.88	0.930117	-0.0546373	0.354655	-0.0782083	32	0
-556911782	0	1112885583	object/building/corellia/shared_filler_block_corellia_64x32_s02.iff	0	9.2918	28	1593.21	0.923879	0	0.382684	0	512	0
-547631987	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	49.6835	28	1827.52	0.707123	0	-0.70709	0	128	0
-543283708	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	10.6835	28	1811.52	0.707103	0	0.70711	0	128	0
-534985847	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	57.7651	28	1771.15	0.707109	0	0.707104	0	128	0
-525563990	0	1398030671	object/static/item/shared_item_datapad_s2.iff	0	72.5735	28.9	1651.86	0.852525	0	-0.522687	0	32	0
-524453818	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	50.2867	28	1859.75	1	0	0	0	128	0
-517957242	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s02.iff	0	162.506	28	1443.5	0.92388	0	-0.382683	0	128	0
-514102941	0	1398030671	object/static/structure/general/shared_streetlamp_small_red_style_01.iff	0	30.3434	28	1818.85	1	0	0	0	200	0
-511182280	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	51.0239	28	1645.03	0.707109	0	0.707104	0	200	0
-510004175	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	20.0937	28	1904.05	0.92388	0	0.382683	0	50	0
-507892488	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s03.iff	0	195.703	27.8441	1525.52	0.923879	0	0.382684	0	128	0
-497542809	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	30.362	28	1793.85	-3.48103e-007	0	1	0	128	0
-496930446	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s01.iff	0	94	28	1734	0.707109	0	0.707104	0	128	0
-487332026	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	31.8013	28	1521.19	0.923879	0	-0.382684	0	128	0
-481036515	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s02.iff	0	42.3621	28	1799.85	0.70711	0	0.707103	0	128	0
-475396024	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_01.iff	0	23.5719	28	1367.32	0.847255	0	-0.531186	0	50	0
-446506169	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1.72398	28	1859.7	1	0	0	0	128	0
-418660952	0	1398030671	object/static/structure/corellia/shared_corl_power_connector.iff	0	20.8101	31.3251	1797.38	0.92388	0	0.382683	0	128	0
-416999969	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s03.iff	0	170.284	28	1451.28	0.92388	0	-0.382683	0	128	0
-414947945	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_02.iff	0	88.021	28	1606.42	0.707108	0	0.707105	0	200	0
-414188864	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	41.5005	28	1578.67	0.92388	0	0.382683	0	128	0
-409244986	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	146.284	27.9051	1427.28	0.92388	0	-0.382683	0	128	0
-395087055	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	72.1167	32.2374	1543.26	-0.497694	0.502295	-0.497694	0.502296	200	0
-382676010	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	23.362	28	1793.85	-3.48103e-007	0	1	0	128	0
-366350694	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	129.199	28	1496.28	-0.382686	0	0.923878	0	128	0
-361495523	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	93.9845	33.9606	1744.01	-0.00920356	0	0	0.999958	200	0
-356245136	0	1398030671	object/static/structure/corellia/shared_corl_power_arial_prime.iff	0	20.3621	28	1827.85	0.70711	0	0.707103	0	128	0
-340012484	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	18.7564	28	1928.63	1	0	0	0	200	0
-337472941	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s02.iff	0	18.3619	28	1799.85	0.70711	0	0.707103	0	128	0
-327503350	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s03.iff	0	103.7	27.9964	1572.01	0.92388	0	-0.382683	0	128	0
-310702828	0	1112885583	object/building/corellia/shared_filler_historic_32x16_s02.iff	0	103.415	28	1626.11	1	0	0	0	512	0
-298973321	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	141.248	28	1647.05	-0.537694	0	0.84314	0	128	0
-298279220	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	57.724	28	1835.7	-0.707107	0	0.707107	0	128	0
-296982175	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	134.686	28	1442.96	0.923881	0	-0.38268	0	128	0
-286724134	0	1112885583	object/building/corellia/shared_filler_historic_32x16_s01.iff	0	43.3814	28	1627.91	3.20013e-008	0	1	0	512	0
-282511599	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_dented_1.iff	0	87.4048	28	1599.29	0.993868	0	-0.11057	0	32	0
-280675418	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s03.iff	0	157.91	28	1438.9	0.92388	0	-0.382683	0	128	0
-278059252	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	27.275	28	1871.16	-0.382685	0	0.923879	0	200	0
-266603785	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	143.69	28	1541.76	-0.382683	0	0.92388	0	200	0
-265498504	0	1398030671	object/static/structure/corellia/shared_corl_power_arial_prime.iff	0	39.362	28	1809.85	0.70711	0	0.707103	0	128	0
-261972387	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	105.59	33.9496	1474.14	0.00221814	0.923864	0.0053551	0.382677	200	0
-260442791	0	1398030671	object/static/item/shared_item_tool_magnetite_cleaner.iff	0	18.7609	28.7	1366.91	1	0	0	0	32	0
-247641049	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	18.6835	28	1787.52	1	0	0	0	128	0
-247414913	0	1112885583	object/building/corellia/shared_garage_corellia.iff	0	43.6158	28	1887.54	1	0	0	0	512	0
-245990504	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s03.iff	0	151.222	28	1488.45	0.923879	0	0.382684	0	128	0
-231542615	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_02.iff	0	72.0175	28	1555.15	1	0	0	0	512	0
-219423685	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	41.6835	28	1851.52	-3.20013e-008	0	1	0	128	0
-187630280	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	60.2488	28	1741.61	0.382683	0	0.92388	0	200	0
-186538767	0	1398030671	object/static/structure/corellia/shared_corl_power_connector.iff	0	39.5535	31.3251	1816.06	0.92388	0	-0.382683	0	128	0
-183507661	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	34.6835	28	1787.52	1	0	0	0	128	0
-175033873	0	1398030671	object/static/structure/general/shared_prp_junk_s8.iff	0	25.6952	28.7307	1367.58	1	0	0	0	200	0
-166869423	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s04.iff	0	84.1009	27.7751	1527.23	0.92388	0	-0.382683	0	128	0
-166571549	0	1398030671	object/static/structure/general/shared_prp_junk_s7.iff	0	21.883	30.6947	1366.75	0.340735	0.940159	0	0	200	0
-160221230	0	1398030671	object/static/structure/corellia/shared_corl_power_connector.iff	0	20.8028	31.3251	1834.37	0.92388	0	0.382683	0	128	0
-152657104	0	1398030671	object/static/item/shared_item_tool_handheld_viewscreen_s2.iff	0	72.9768	28.9	1651.58	0.963771	0	-0.266732	0	32	0
-152348948	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_metal_1.iff	0	444.805	3.36169	1502.27	0.995073	-0.0782575	0.0262396	-0.0549221	32	0
-152259559	0	1398030671	object/static/item/shared_item_glass_metal.iff	0	23.7902	27.5257	1368.01	-0.318553	0	0.947904	0	32	0
-136033243	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	37.3621	28	1842.85	1	0	0	0	128	0
-123628776	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	122.872	28	1669.79	0.92388	0	0.382683	0	128	0
-122600461	0	1398030671	object/static/structure/corellia/shared_corl_power_connector.iff	0	34.0372	31.3251	1794.39	1	0	0	0	128	0
-113925188	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	162.608	33.9451	1443.55	0.000305	0.923879	0.000736	0.382683	200	0
-99858528	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_01.iff	0	22.785	28	1366.61	0.972514	0	-0.232843	0	50	0
-99179545	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	6.5	28	1689.5	0.707109	0	-0.707104	0	200	0
-91884238	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s04.iff	0	184.248	27.6275	1537.02	0.923879	0	0.382684	0	128	0
-76530079	0	1398030671	object/static/structure/general/shared_droid_ra7_powerdown.iff	0	100.927	28	1647.64	-0.39934	0	0.916803	0	64	0
-62108707	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	99.5569	28	1680.51	0.70712	0	-0.707093	0	128	0
-60369850	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	43.7602	28	1603.69	-0.382683	0	0.92388	0	200	0
-57733465	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s03.iff	0	95.6078	27.8762	1538.69	0.92388	0	-0.382683	0	128	0
-47277951	0	1398030671	object/static/structure/general/shared_streetlamp_small_red_style_01.iff	0	30.3485	28	1836.82	1	0	0	0	200	0
-31736537	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	26.1439	28	1515.54	0.92388	0	0.382683	0	128	0
-31522106	0	1413566031	object/tangible/furniture/all/shared_frn_all_toolchest_lg_s01.iff	0	19.8087	28	1366.6	0.9998	0	0.0199986	0	50	0
-22498444	0	1398030671	object/static/structure/corellia/shared_corl_power_connector.iff	0	20.8375	31.3251	1821.3	0.92388	0	-0.382683	0	128	0
-8329267	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	40.7909	28	1643.55	0.707109	0	-0.707104	0	128	0
-5742861	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1.72398	28	1803.7	-0.707107	0	0.707107	0	128	0
-5287943	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1.72398	28	1819.7	-0.707107	0	0.707107	0	128	0
-110	0	1398030671	object/static/item/shared_item_briefcase.iff	0	14.702	28	1566.18	0.976977	0	-0.213347	0	32	0
-108	0	1398030671	object/static/structure/corellia/shared_corl_power_arial_thin.iff	0	133.815	32.9415	1518.72	0.92388	0	0.382683	0	256	0
-107	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	135.164	28	1524.61	0.92388	0	0.382683	0	200	0
-106	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	139.737	28	1520.04	0.92388	0	0.382683	0	200	0
-87	0	1112885583	object/building/general/shared_bunker_corellia_warehouse.iff	0	128.703	28	1513.52	0.92388	0	0.382683	0	512	1682376097
-88	-87	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-89	-87	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-90	-87	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-91	-87	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-92	-87	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-95	-87	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-98	-87	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-101	-87	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-102	-87	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-86	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_metal_1.iff	0	87.3846	29.16	1600.53	0.989506	0	-0.144492	0	32	0
-85	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_1.iff	0	88.2056	28	1600.35	1	0	0	0	32	0
-84	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_dented_1.iff	0	87.294	28	1600.45	3.2e-008	0	1	0	32	0
-82	0	1413566031	object/tangible/quest/shared_corellia_coronet_farm_aid_stolen_grain.iff	0	348.554	32.4562	1738.52	-0.195028	0	0.980798	0	50	0
-74	0	1398030671	object/static/structure/corellia/shared_corl_power_arial_prime.iff	0	332.078	31.7596	1755.25	0.828148	0	-0.56051	0	128	0
-73	0	1413566031	object/tangible/quest/shared_corellia_coronet_farm_aid_stolen_grain.iff	0	338.82	32.1935	1748.39	-0.123885	0	0.992297	0	50	0
-72	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_1.iff	0	339.817	32.2779	1747.26	0.905768	0	-0.423773	0	32	0
-71	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_crate_metal_1.iff	0	339.255	32.2127	1747.75	0.638546	0	0.769584	0	32	0
-70	0	1398030671	object/static/structure/general/shared_allum_mine_pipes_s01.iff	0	352.996	32.2933	1734.84	0.935897	0	-0.352274	0	200	0
-69	0	1398030671	object/static/structure/general/shared_allum_mine_pipes_s02.iff	0	336.072	32.8531	1729.89	0.935897	0	-0.352274	0	200	0
-68	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	329.607	34.8773	1756.15	0.936705	0	-0.35012	0	128	0
-67	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	339.378	38.4572	1751.07	-3.38e-008	0.414778	-1.25e-008	0.909923	128	0
-66	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	339.378	35.3185	1751.07	0.936705	0	-0.35012	0	128	0
-65	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	350.899	31.8816	1745.24	0.936705	0	-0.35012	0	128	0
-64	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	330.173	31.57	1753.91	0.936705	0	-0.35012	0	128	0
-63	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	331.418	31.57	1757.79	-0.414778	0	0.909923	0	128	0
-62	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	327.955	31.57	1756.52	0.909923	0	0.414778	0	128	0
-61	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	337.575	31.72	1752.86	0.936705	0	-0.35012	0	128	0
-60	0	1398030671	object/static/structure/military/shared_bunker_crate_style_01.iff	0	341.305	31.72	1748.99	0.936705	0	-0.35012	0	128	0
-29	0	1112885583	object/building/general/shared_bunker_corellia_nedgarr_bandits.iff	0	346.233	32.9952	1730.38	0.935897	0	-0.352274	0	512	-2111613717
-30	-29	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-31	-29	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-32	-29	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-33	-29	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-35	-29	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-36	-35	1413566031	object/tangible/quest/shared_corellia_coronet_farm_aid_stolen_grain.iff	5	8.18229	-6.74791	-4.47061	1	0	0	0	50	0
-39	-29	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-40	-29	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-41	-40	1413566031	object/tangible/quest/shared_corellia_coronet_farm_aid_stolen_grain.iff	7	-6.91145	-13.7499	-1.18284	0.919102	0	-0.394019	0	50	0
-45	-29	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-46	-45	1413566031	object/tangible/quest/shared_corellia_coronet_farm_aid_stolen_grain.iff	8	6.40534	-13.7584	8.79832	0.713311	0	-0.700847	0	50	0
-50	-29	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-55	-50	1413566031	object/tangible/quest/shared_corellia_coronet_farm_aid_stolen_grain.iff	9	12.4765	-13.7584	8.0067	0.90887	0	-0.41708	0	50	0
-54	-50	1413566031	object/tangible/quest/shared_corellia_coronet_farm_aid_stolen_grain.iff	9	18.2959	-13.7584	5.57908	1	0	0	0	50	0
-56	-29	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-58	-56	1413566031	object/tangible/quest/shared_corellia_coronet_farm_aid_stolen_grain.iff	10	10.3545	-11.5	-21.8003	1	0	0	0	50	0
-27	0	1398030671	object/static/structure/corellia/shared_corl_tent_med.iff	0	159.118	28.0741	1875.99	0.870293	0	0.492535	0	256	0
-26	0	1398030671	object/static/installation/shared_mockup_power_generator_wind_style_1.iff	0	170.005	28	1882.8	0.865324	0	0.501213	0	64	0
-25	0	1398030671	object/static/installation/shared_mockup_power_generator_wind_style_1.iff	0	176.365	28	1886.46	0.865324	0	0.501213	0	64	0
-24	0	1398030671	object/static/installation/shared_mockup_farm_flora_style_1.iff	0	184.55	28	1867.13	0.689209	0	0.724561	0	64	0
-23	0	1398030671	object/static/installation/shared_mockup_farm_flora_style_1.iff	0	170.111	28	1859.38	-0.0249974	0	0.999687	0	64	0
-22	0	1398030671	object/static/structure/general/shared_tankfarm_s01.iff	0	200.387	27.7464	1881.25	0.250018	0	0.968241	0	200	0
-21	0	1398030671	object/static/structure/general/shared_planter_generic_style_3.iff	0	195.432	27.9987	1860.86	-0.319375	0	0.947628	0	64	0
-20	0	1398030671	object/static/structure/general/shared_planter_generic_style_4.iff	0	152.313	28	1881.3	0.946425	0	0.322925	0	93	0
-19	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	155.822	26.84	1867.66	0.965093	0	-0.261909	0	128	0
-18	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	159.585	26.84	1861.45	0.965093	0	-0.261909	0	128	0
-17	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	147.955	26.84	1881.22	0.965093	0	-0.261909	0	128	0
-16	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	151.772	27	1874.64	0.867819	0	0.49688	0	128	0
-15	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	163.552	27	1854.43	0.867819	0	0.49688	0	128	0
-14	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	167.331	26.84	1848	0.965093	0	-0.261909	0	128	0
-13	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	150.936	26.84	1876.12	0.965093	0	-0.261909	0	128	0
-12	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	191.776	26.84	1873.83	0.965093	0	-0.261909	0	128	0
-11	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	199.963	26.84	1860.02	0.965093	0	-0.261909	0	128	0
-10	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	195.782	27	1867.08	0.867819	0	0.49688	0	128	0
-9	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	174.661	27	1852.36	0.963771	0	-0.266731	0	128	0
-8	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	182.091	26.84	1856.8	0.965093	0	-0.261909	0	128	0
-7	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	196.879	26.84	1865.34	0.965093	0	-0.261909	0	128	0
-6	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	189.449	27	1860.9	0.963771	0	-0.266731	0	128	0
-5	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	158.513	27	1880.62	0.963771	0	-0.266731	0	128	0
-4	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	165.943	26.84	1885.07	0.965093	0	-0.261909	0	128	0
-3	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s04.iff	0	180.731	26.84	1893.61	0.965093	0	-0.261909	0	128	0
-2	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	173.301	27	1889.17	0.963771	0	-0.266731	0	128	0
-1	0	1112885583	object/building/corellia/shared_filler_slum_16x16_s01.iff	0	194.031	27.5103	1887.89	0.968912	0	-0.247404	0	512	0
-1261201851	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_02.iff	0	24	28	1315.5	0.707107	0	0.707106	0	512	0
-512995316	0	1398030671	object/static/structure/general/shared_prp_junk_s7.iff	0	21.5407	30.9325	1373.78	-0.27376	0.961798	0	0	200	0
-1723788110	0	1398030671	object/static/structure/general/shared_prp_junk_s6.iff	0	26.7938	27.2483	1368.16	1	0	0	0	200	0
-516351223	0	1112885583	object/building/mustafar/structures/shared_must_bandit_fence_8m.iff	0	46.9546	27.3571	1601.92	0.924909	0	0.380188	0	512	0
-1962556688	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	48.613	28	1598.78	-0.382683	0	0.92388	0	200	0
-674197784	0	1112885583	object/building/mustafar/structures/shared_must_bandit_fence_8m.iff	0	39.3244	28	1678.43	0.709013	0	0.705195	0	512	0
-1960384619	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	104.519	30.4485	1646.04	0.707113	0	-0.7071	0	128	0
-898146107	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	104.519	25.4557	1646.04	0.707116	0	-0.707097	0	128	0
-1208794243	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	95.933	28	1652.46	0.707116	0	-0.707097	0	128	0
-194991437	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	95.9403	28	1645.11	1	0	0	0	128	0
-176085511	0	1398030671	object/static/structure/corellia/shared_corl_tent_small.iff	0	99.0727	28	1647.14	0.999888	0	0.0149995	0	256	0
-340704375	0	1413566031	object/tangible/furniture/modern/shared_table_modern_style_01.iff	0	77.8443	28	1630.55	0.755093	0	-0.655617	0	50	0
-1530642185	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	77.3932	28	1629.09	0.997551	0	-0.0699435	0	50	0
-2658538	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	79.2535	28	1630.31	-0.597833	0	0.80162	0	50	0
-1431084684	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	77.6539	28	1632.2	0.0741355	0	0.997248	0	50	0
-1712700914	0	1413566031	object/tangible/furniture/modern/shared_table_modern_style_01.iff	0	65.8285	28	1632.06	0.637151	0	0.770739	0	50	0
-209269628	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	67.0505	28	1633.21	-0.36553	0	0.930799	0	50	0
-1266098429	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	64.4377	28	1632.38	0.613747	0	0.789503	0	50	0
